Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000065135,GNAI3,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000159352,PSMD4,0.0028276131045241806,-0.9153037595684097,0.7368385821273634,0.015171331415119017,2.496503154833057,0.24799560274860172,0.0,-0.38325199190495063,1.0,0.0,0.03472157531411568,1.0,0.0,1.4279243891018814,1.0,0.0,2.3396404459025018,1.0,0.03908355795148248,3.9447230465190404,1.0,0.0,6.118667912627854,1.0
ENSG00000143322,ABL2,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000116918,TSNAX,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000115355,CCDC88A,0.004241419656786271,1.0846962404315894,0.6867465107455576,0.0,-0.1473530349416663,1.0,0.004911924119241192,1.6167480080950494,0.9976975557196748,0.0,0.7127934804267531,1.0,0.0,2.1059962942145187,1.0,0.0,3.01771235101514,1.0,0.0,3.430149873689283,1.0,0.0,6.79673981774049,1.0
ENSG00000254999,BRK1,0.008482839313572542,0.892051162489194,0.6683625121289398,0.011378498561339264,1.3672201378880908,0.641910609666604,0.0,-0.7051800867923133,1.0,0.0,-0.28720651957324694,1.0,0.0,1.1059962942145196,1.0,0.0,2.017712351015139,1.0,0.0,2.430149873689282,1.0,0.0,5.796739817740491,1.0
ENSG00000231160,KLF3-AS1,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000177738,AC025171.1,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.004911924119241192,3.6167480080950494,0.5362352170549842,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000196262,PPIA,0.014138065522620903,0.22219976418152498,1.0,0.0037928328537797542,-1.0733524534978898,0.7485440581422379,0.02455962059620596,1.2948199132076867,0.5362352170549842,0.0,-1.287206519573247,0.9396634373239883,0.0,0.10599629421451962,1.0,0.029263370332996974,2.0917129324589157,1.0,0.07816711590296496,3.1671154678554885,1.0,0.0,4.796739817740491,1.0
ENSG00000283886,BX664615.2,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.006340183646698732,4.034721575314117,0.5733324205060139,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000138185,ENTPD1,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000075239,ACAT1,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000149311,ATM,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000111639,MRPL51,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.015675675675675675,5.427924389101882,0.45411796716035446,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000185950,IRS2,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000102978,POLR2C,0.0014138065522620903,0.08469624043158852,1.0,0.0,0.5896125592245394,1.0,0.004911924119241192,2.6167480080950494,0.7743749425488297,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000267100,ILF3-DT,0.0028276131045241806,1.6696587411527455,0.5316411713623993,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000287271,AC011455.6,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.006340183646698732,4.034721575314117,0.5733324205060139,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000213799,ZNF845,0.004241419656786271,-0.7226586816260143,0.7626727709132025,0.0075856657075595085,0.7595375606668515,1.0,0.014735772357723576,1.8093930860374448,0.5362352170549842,0.0,-0.28720651957324694,1.0,0.0,1.1059962942145196,1.0,0.0,2.017712351015139,1.0,0.03908355795148248,3.582152967134333,1.0,0.0,5.796739817740491,1.0
ENSG00000204577,LILRB3,0.0014138065522620903,1.0846962404315885,0.7368385821273634,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000280071,GATD3B,0.0862421996879875,-0.3873722038836327,0.6868308544058424,0.11378498561339263,0.258406650749166,1.0,0.09823848238482384,0.020380744101643256,1.0,0.1775251421075645,0.9978848071337443,0.49159445703037985,0.09405405405405405,0.09572795876069229,1.0,0.029263370332996974,-0.8501841129775158,1.0,0.0,-1.4475943762597199,1.0,0.0,1.9189955677914887,1.0
ENSG00000275464,FP565260.1,0.009896645865834632,-0.9153037595684097,0.49697670388524157,0.018964164268898773,0.5896125592245385,1.0,0.0,-1.9068139479619637,0.5920679231915774,0.006340183646698732,-0.42471004332318163,1.0,0.0,-0.0956375669551317,1.0,0.26337033299697277,4.85421361873226,0.000754262117175534,0.0,1.2285160125196315,1.0,0.0,4.5951059565708405,1.0
ENSG00000280433,FP565260.6,0.018379485179407174,-0.4298769323981686,0.7368385821273634,0.03413549568401779,0.911540654111902,0.6680055555795946,0.01964769647696477,0.08069510785483835,1.0,0.019020550940096196,0.12783097970559698,1.0,0.03135135135135135,1.0586905794361625,1.0,0.0,0.29524632654404837,1.0,0.03908355795148248,1.752077968576645,1.0,0.0,4.074273793269399,1.0
ENSG00000275993,SIK1B,0.007069032761310452,2.6696587411527455,0.12117177653707234,0.0,-0.41038744077545974,1.0,0.0,0.031785507373893296,1.0,0.0,0.4497590745929596,1.0,0.0,1.8429618883807253,1.0,0.0,2.7546779451813457,1.0,0.0,3.1671154678554885,1.0,0.0,6.533705411906697,1.0
ENSG00000288187,CU633906.5,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.004911924119241192,3.6167480080950494,0.5362352170549842,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000275895,U2AF1L5,0.05089703588143525,0.16486658911557317,0.9576649937252009,0.03792832853779755,-0.2967306589798939,1.0,0.058943089430894303,0.43454467687429954,1.0,0.03804110188019239,-0.18029131565673495,1.0,0.03135135135135135,-0.0956375669551317,1.0,0.05852674066599395,0.8160784898454891,1.0,0.07816711590296496,1.2285160125196315,1.0,0.0,2.9689207931231714,1.0
ENSG00000280145,CU638689.4,0.0,-1.9153037595684106,0.5766082759040426,0.011378498561339264,4.1745750599456946,0.13233825930150936,0.0,0.6167480080950494,1.0,0.0,1.0347215753141166,1.0,0.0,2.4279243891018822,1.0,0.0,3.3396404459025018,1.0,0.0,3.7520779685766446,1.0,0.0,7.118667912627854,1.0
ENSG00000280164,CU638689.5,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000280018,CU634019.5,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000273590,SMIM11B,0.0028276131045241806,1.6696587411527455,0.5316411713623993,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000278961,SMIM34B,0.0028276131045241806,1.6696587411527455,0.5316411713623993,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000276289,KCNE1B,0.004241419656786271,2.0846962404315894,0.3483345970836209,0.0,0.17457505994569544,1.0,0.0,0.6167480080950494,1.0,0.0,1.0347215753141166,1.0,0.0,2.4279243891018822,1.0,0.0,3.3396404459025018,1.0,0.0,3.7520779685766446,1.0,0.0,7.118667912627854,1.0
ENSG00000279579,LINC01666,0.0,-1.5002662602895667,0.7710145712344233,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.006340183646698732,3.0347215753141166,0.845420202183257,0.015675675675675675,4.427924389101882,0.7041086914504537,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000278932,CR381653.1,0.005655226209048361,-1.0528072833183453,0.6346244001407052,0.0,-1.7323155356628224,0.924888332001198,0.0,-1.2901425875134693,1.0,0.03804110188019239,2.6721514959294073,0.27795636084916125,0.0,0.5210337934933627,1.0,0.1170534813319879,4.202136922152567,0.24033526392388949,0.0,1.8451873729681258,1.0,0.0,5.211777317019335,1.0
ENSG00000274391,TPTE,0.0014138065522620903,-0.5002662602895667,1.0,0.0,0.17457505994569544,1.0,0.0,0.6167480080950494,1.0,0.0,1.0347215753141166,1.0,0.0,2.4279243891018822,1.0,0.0,3.3396404459025018,1.0,0.03908355795148248,5.1671154678554885,1.0,0.6170212765957447,8.533705411906698,0.3913853635380453
ENSG00000224905,AP001347.1,0.0,-2.237231854455773,0.40577829298885815,0.0,-0.1473530349416663,1.0,0.009823848238482384,2.6167480080950494,0.5362352170549842,0.0,0.7127934804267531,1.0,0.03135135135135135,4.4279243891018805,0.3056626767627212,0.0,3.01771235101514,1.0,0.0,3.430149873689283,1.0,0.0,6.79673981774049,1.0
ENSG00000185272,RBM11,0.0,-4.500266260289567,0.00016298414518205062,0.0037928328537797542,-1.3489868961113176,0.6854678253368187,0.09332655826558264,4.616748008095049,4.0154303680372345e-06,0.0,-1.5502409254070404,0.896765879197625,0.03135135135135135,1.5534552711857401,1.0,0.029263370332996974,1.8160784898454887,1.0,0.0,1.1671154678554885,1.0,0.0,4.533705411906697,1.0
ENSG00000155304,HSPA13,0.05655226209048361,-0.6238409454080984,0.451723218898794,0.045513994245357056,-0.6948408302441602,0.8110466054652424,0.15718157181571815,1.432323436957621,0.1224298557834514,0.08876257105378225,0.4024533598146025,1.0,0.0627027027027027,0.0633519568060259,1.0,0.05852674066599395,0.2103574289575354,1.0,0.07816711590296496,0.6227949516316778,1.0,0.0,2.377200926226706,1.0
ENSG00000155307,SAMSN1,0.281347503900156,0.41566947492195916,0.5766082759040426,0.216191472665446,-0.20106362168643477,1.0,0.1817411924119241,-0.46175396558366866,1.0,0.26628771316134675,0.1572055818391105,1.0,0.09405405405405405,-1.2241523074778116,1.0,0.14631685166498487,-0.5389214266475224,1.0,0.35175202156334234,0.6269228372543547,1.0,1.2340425531914894,2.227896982382612,1.0
ENSG00000281903,LINC02246,0.0,-1.5002662602895667,0.7479560203988433,0.0037928328537797542,2.1745750599456946,0.8104597898302003,0.004911924119241192,2.6167480080950494,0.7743749425488297,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000180530,NRIP1,0.23045046801872074,1.102398242165049,0.03651708677346245,0.10240648705205337,-0.7796212504411799,0.6423844310404032,0.14244579945799457,-0.2245542458858929,1.0,0.07608220376038478,-1.1228197016723644,0.8812839983487394,0.07837837837837837,-0.8879799181577108,1.0,0.14631685166498487,0.023736138642909577,1.0,0.07816711590296496,-0.581822767976794,1.0,0.0,1.187930575064967,1.0
ENSG00000229425,AJ009632.2,0.0,-2.5002662602895667,0.49697670388524157,0.0,-0.41038744077545974,1.0,0.02455962059620596,5.2017105088162054,0.10841329202432015,0.0,0.4497590745929596,1.0,0.0,1.8429618883807253,1.0,0.0,2.7546779451813457,1.0,0.0,3.1671154678554885,1.0,0.0,6.533705411906697,1.0
ENSG00000155313,USP25,0.16258775351014038,0.16131752203450223,0.925908097256109,0.1251634841747319,-0.32292459952512154,1.0,0.1817411924119241,0.310086669860997,0.9976975557196748,0.17118495846086576,0.21271987729210995,1.0,0.0627027027027027,-1.0380500754021873,1.0,0.08779011099899092,-0.454775420447604,1.0,0.19541778975741242,0.5556807557731411,1.0,0.0,1.3048867214108162,1.0
ENSG00000215386,MIR99AHG,0.0028276131045241806,0.0846962404315903,1.0,0.0,-0.1473530349416663,1.0,0.0,0.29481991320768675,1.0,0.0,0.7127934804267531,1.0,0.0,2.1059962942145187,1.0,0.05852674066599395,5.339640445902502,0.1874361821039711,0.0,3.430149873689283,1.0,0.0,6.79673981774049,1.0
ENSG00000154640,BTG3,0.03958658346333853,-1.361103512617941,0.024975549397796358,0.12137065132095214,0.9901504888082675,0.3301583112896377,0.04420731707317073,-0.6760337411327972,0.9976975557196748,0.1775251421075645,1.588921822264585,0.1259350707345204,0.1254054054054054,0.9684927704645845,1.0,0.029263370332996974,-0.3882800086606979,1.0,0.0,-0.9893890178245024,1.0,0.0,2.377200926226706,1.0
ENSG00000280594,BTG3-AS1,0.005655226209048361,-0.7633006661233601,0.7368385821273634,0.018964164268898773,1.7595375606668515,0.42719714879539455,0.004911924119241192,0.031785507373893296,1.0,0.012680367293397464,1.1602524573979744,1.0,0.0,0.7274846709607896,1.0,0.0,1.6392007277614091,1.0,0.0,2.051638250435552,1.0,0.0,5.418228194486761,1.0
ENSG00000240770,C21orf91-OT1,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000154642,C21orf91,0.10603549141965678,-0.3398015880963201,0.7368385821273634,0.11378498561339263,-0.07090097450379362,1.0,0.10315040650406503,-0.20922259212990246,1.0,0.259947529514648,1.3395761568425366,0.18874711099608638,0.07837837837837837,-0.4133778648790605,1.0,0.05852674066599395,-0.5266081652086707,1.0,0.07816711590296496,-0.11417064253452835,1.0,0.0,1.6510623625448555,1.0
ENSG00000244676,AL109761.1,0.0,-2.237231854455773,0.3695980823225672,0.0,-0.1473530349416663,1.0,0.014735772357723576,3.6167480080950494,0.13498765641246713,0.006340183646698732,2.0347215753141166,1.0,0.0,2.1059962942145187,1.0,0.0,3.01771235101514,1.0,0.0,3.430149873689283,1.0,0.0,6.79673981774049,1.0
ENSG00000154645,CHODL,0.0,-1.5002662602895667,0.7479560203988433,0.0037928328537797542,2.1745750599456946,0.8104597898302003,0.0,1.0317855073738933,1.0,0.006340183646698732,3.0347215753141166,0.845420202183257,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000237484,LINC01684,0.0028276131045241806,-3.7226586816260143,1.2350088291621092e-05,0.02654982997645828,-0.03487830568325467,1.0,0.0687669376693767,1.616748008095049,0.14574175306205764,0.006340183646698732,-1.3915431793879822,0.8965078312720728,0.15675675675675674,2.7998931664888396,0.0654691872979672,0.2341069626639758,3.3396404459025013,0.05975406301902271,0.03908355795148248,1.325813213874547,1.0,0.0,3.6592362939905563,1.0
ENSG00000234883,MIR155HG,0.0014138065522620903,-3.5002662602895667,0.0007346517267246112,0.011378498561339264,-0.28485655869160187,1.0,0.07367886178861788,3.2948199132076863,0.001138370088627618,0.019020550940096196,0.5752899566768184,1.0,0.03135135135135135,1.4893249337660244,1.0,0.0,0.6957842561277765,1.0,0.0,1.1082217788019193,1.0,0.0,4.474811722853128,1.0
ENSG00000260583,AP000223.1,0.0014138065522620903,0.08469624043158852,1.0,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.015675675675675675,4.427924389101882,0.7041086914504537,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000154719,MRPL39,0.046655616224648984,-1.4128034190392267,0.012822731852538873,0.09861365419827361,0.2429620349259456,1.0,0.17682926829268292,1.2870425626159676,0.13498765641246713,0.08242238740708352,-0.015904497755852454,1.0,0.17243243243243242,1.1302438404611963,0.8981598764117282,0.05852674066599395,-0.06408174014850765,1.0,0.23450134770889489,1.6169183852950084,1.0,0.6170212765957447,3.118667912627853,1.0
ENSG00000154721,JAM2,0.0,-1.9153037595684106,0.561265958371603,0.0075856657075595085,2.7595375606668506,0.44115453459472714,0.0,0.6167480080950494,1.0,0.006340183646698732,2.4497590745929587,0.928180756131743,0.0,2.4279243891018822,1.0,0.0,3.3396404459025018,1.0,0.0,3.7520779685766446,1.0,0.0,7.118667912627854,1.0
ENSG00000287109,AP000224.1,0.0,-0.9153037595684115,1.0,0.0,1.1745750599456954,1.0,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.015675675675675675,5.427924389101882,0.45411796716035446,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000154723,ATP5PF,1.207390795631825,0.01229954469040262,1.0,0.9747580434213969,-0.3610921445186872,1.0,1.4048102981029809,0.26300177909734657,0.9976975557196748,1.185614341932663,-0.023558070299287553,1.0,1.0502702702702702,-0.2040015905898611,1.0,1.141271442986882,-0.08158285332263565,1.0,2.345013477088949,0.9574490482438893,1.0,1.2340425531914894,-0.07033295508454823,1.0
ENSG00000154727,GABPA,0.11027691107644305,-0.020913947529009214,1.0,0.12895631702851165,0.2926308214674074,1.0,0.09823848238482384,-0.15080590590458032,1.0,0.06340183646698733,-0.7632346487412387,1.0,0.09405405405405405,-0.05934143773214107,1.0,0.2341069626639758,1.2334410420705764,1.0,0.23450134770889489,1.2648121417426217,1.0,0.0,1.7699397583967755,1.0
ENSG00000142192,APP,0.4609009360374415,0.9784114472923753,0.05568371561548233,0.07964948992937484,-2.2758864051870495,0.013158258355145587,0.5501355013550135,0.8295966567606258,0.40997397673986824,0.08876257105378225,-1.9891251666402523,0.27795636084916125,0.23513513513513512,-0.49985357298046074,1.0,0.20484359233097882,-0.6116442690644699,1.0,0.23450134770889489,-0.39476341975262663,1.0,0.0,0.14712435867708118,1.0
ENSG00000233783,AP001442.1,0.0028276131045241806,1.6696587411527455,0.5316411713623993,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000166265,CYYR1,0.0,-2.9153037595684106,0.09229633048464228,0.0,-0.8254249400543037,1.0,0.03438346883468835,5.616748008095049,0.0005943608421241308,0.0,0.03472157531411568,1.0,0.0,1.4279243891018814,1.0,0.0,2.3396404459025018,1.0,0.0,2.7520779685766446,1.0,0.0,6.118667912627854,1.0
ENSG00000154734,ADAMTS1,0.0,-2.237231854455773,0.3695980823225672,0.011378498561339264,3.1745750599456946,0.22549357113912513,0.0,0.29481991320768675,1.0,0.006340183646698732,2.0347215753141166,1.0,0.0,2.1059962942145187,1.0,0.0,3.01771235101514,1.0,0.0,3.430149873689283,1.0,0.0,6.79673981774049,1.0
ENSG00000154736,ADAMTS5,0.025448517940717626,2.7476612531540194,0.01569122069834726,0.0,-2.2177423628330644,0.45552261809788436,0.0,-1.7755694146837113,0.7933818146542891,0.0,-1.357595847464645,1.0,0.0,0.03560696632312155,1.0,0.029263370332996974,2.017712351015139,1.0,0.03908355795148248,2.4301498736892824,1.0,0.0,4.726350489849093,1.0
ENSG00000232079,LINC01697,0.0,-0.9153037595684115,1.0,0.0037928328537797542,3.1745750599456946,0.5561058621675087,0.0,1.6167480080950494,1.0,0.0,2.0347215753141166,1.0,0.0,3.4279243891018822,1.0,0.0,4.339640445902502,1.0,0.0,4.7520779685766446,1.0,0.0,8.118667912627853,1.0
ENSG00000232855,AF165147.1,0.0014138065522620903,-1.2372318544557732,0.7063735488489885,0.011378498561339264,2.5896125592245385,0.29810231056689596,0.0,0.031785507373893296,1.0,0.0,0.4497590745929596,1.0,0.0,1.8429618883807253,1.0,0.0,2.7546779451813457,1.0,0.03908355795148248,4.430149873689283,1.0,0.0,6.533705411906697,1.0
ENSG00000156239,N6AMT1,0.012724258970358813,-1.348263166844517,0.11259211249147436,0.0037928328537797542,-1.954707956999271,0.29810231056689596,0.029471544715447152,0.5172123345441344,1.0,0.09510275470048098,2.642404152535355,0.009972956476746498,0.047027027027027025,1.383530269743428,1.0,0.029263370332996974,1.2103574289575354,1.0,0.0,0.5821529671343324,1.0,0.0,3.9487429111855405,1.0
ENSG00000198862,LTN1,0.1738982059282371,0.050207864046298845,1.0,0.0834423227831546,-1.1347529981620337,0.4249485652599179,0.1817411924119241,0.12996590131279584,1.0,0.26628771316134675,0.7605466118751214,0.6756720964938683,0.23513513513513512,0.5514074425368816,1.0,0.1170534813319879,-0.2809459645493759,1.0,0.19541778975741242,0.4004025302952301,1.0,0.6170212765957447,2.158665980559772,1.0
ENSG00000156253,RWDD2B,0.018379485179407174,-0.9659298326383787,0.31342800390722386,0.045513994245357056,0.9681241824782694,0.5508768800997516,0.02455962059620596,-0.0077428568127446695,1.0,0.03804110188019239,0.6721514959294073,1.0,0.03135135135135135,0.6909587949356757,1.0,0.029263370332996974,0.982088441284418,1.0,0.07816711590296496,2.015112374410438,1.0,0.0,3.726350489849093,1.0
ENSG00000273254,AF129075.2,0.0014138065522620903,-1.9153037595684106,0.289482626222783,0.0,-0.9953499414966167,0.9178757124169274,0.03438346883468835,4.616748008095049,0.0030323877799791825,0.0,-0.13520342612819647,1.0,0.0,1.2579993876595692,1.0,0.0,2.1697154444601887,1.0,0.0,2.5821529671343324,1.0,0.0,5.9487429111855405,1.0
ENSG00000156256,USP16,0.3562792511700468,-0.15631185907220502,0.9192654003236069,0.3223907925712791,-0.2633463300064871,1.0,0.4076897018970189,0.13870071129040462,1.0,0.5389156099693923,0.5968001853619334,0.845420202183257,0.3918918918918919,0.08944511795067145,1.0,0.3511604439959637,-0.0340612987089115,1.0,0.31266846361185985,-0.16280541778540458,1.0,0.0,0.012759404056695622,1.0
ENSG00000156261,CCT8,0.6107644305772231,-0.27602161756519256,0.7368385821273634,0.633403086581219,-0.11434592905334928,1.0,0.9234417344173441,0.5351342425413966,0.6341620493795759,0.7671622212505466,0.20557072965516682,1.0,0.4859459459459459,-0.474450725384144,1.0,0.6730575176589304,0.010217814468215014,1.0,0.9380053908355795,0.48304482212140776,1.0,0.6170212765957447,0.17176163817145557,1.0
ENSG00000231125,AF129075.1,0.0028276131045241806,1.6696587411527455,0.5316411713623993,0.0,0.5896125592245394,1.0,0.0,1.0317855073738933,1.0,0.0,1.4497590745929587,1.0,0.0,2.8429618883807244,1.0,0.0,3.7546779451813457,1.0,0.0,4.1671154678554885,1.0,0.0,7.5337054119066975,1.0
ENSG00000286018,AF129075.3,0.0028276131045241806,-1.5002662602895658,0.42881176784407926,0.0,-1.284856558691601,1.0,0.0,-0.8426836105422479,1.0,0.0,-0.42471004332318163,1.0,0.0,0.968492770464584,1.0,0.2341069626639758,6.924602946623658,7.751047802487421e-05,0.0,2.2926463499393472,1.0,0.0,5.659236293990556,1.0
ENSG00000156265,MAP3K7CL,0.24034711388455535,1.0106956589878133,0.2566746782444418,0.2086058069578865,0.3024498824978532,1.0,0.07859078590785908,-1.2265264882174982,0.9635782533597896,0.050721469173589856,-1.7726333467434885,0.928180756131743,0.10972972972972972,-0.5550691855924286,1.0,0.029263370332996974,-1.6771678417840525,1.0,0.03908355795148248,-1.2647303191099093,1.0,0.6170212765957447,2.1018596249412993,1.0
ENSG00000215533,LINC00189,0.015551872074882993,2.0846962404315903,0.08406461885196821,0.0,-1.6327798621119083,0.5561058621675087,0.004911924119241192,-0.08369171004604326,1.0,0.0,-0.772633346743488,1.0,0.0,0.6205694670442776,1.0,0.0,1.5322855238448971,1.0,0.03908355795148248,3.0516382504355524,1.0,0.0,5.311312990570249,1.0
ENSG00000156273,BACH1,0.5386602964118564,2.596035878009566,8.91418135410496e-09,0.0834423227831546,-2.03657260422313,0.022587201412514503,0.058943089430894303,-2.4509965985407858,0.03391440861497371,0.05706165282028859,-2.4214274593338803,0.1259350707345204,0.10972972972972972,-1.3567104564556391,1.0,0.2341069626639758,-0.2717942661798456,1.0,0.27358490566037735,-0.03255687698087595,1.0,0.6170212765957447,1.3145368914445354,1.0
