Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000227256,MIS18A-AS1,0.0,-1.0193616643610728,0.6864356254308278,0.0,0.7554785657465857,1.0,0.0032628262826282627,2.9055201099458454,0.5570374457211925,0.0,2.9997827102878807,1.0
ENSG00000142207,URB1,0.03135135135135136,-0.24175408569752133,0.8130705153608279,0.05113047085666874,0.8379407259385578,0.5792842857787793,0.013051305130513051,-1.3271406468444296,0.43298400267580334,0.0707029662738724,1.31528453601581,0.7291069011237726
ENSG00000256073,URB1-AS1,0.027262044653349006,0.6725160402765953,0.5707650684652292,0.01804604853764779,-0.1920540143592797,1.0,0.016314131413141315,-0.31687231139060223,1.0,0.011783827712312067,-0.00021728971211931736,1.0
ENSG00000166979,EVA1C,0.0068155111633372515,-2.643852529268867,0.0012266912413292882,0.07218419415059116,2.2294097540789974,0.007780552480434874,0.03915391539153915,0.6990692324784193,0.7490446204141551,0.0,-1.39253471249088,1.0
ENSG00000242220,TCP10L,0.0013631022326674501,-1.0193616643610728,0.6661623885328841,0.006015349512549264,1.7554785657465848,0.6138772142059038,0.0032628262826282627,0.9055201099458454,1.0,0.0,1.6778546154005172,1.0
ENSG00000159079,CFAP298,0.19083431257344302,-0.7926996481922415,0.13420116344538344,0.2466293300145198,-0.09348367710459482,1.0,0.4241674167416742,0.9673995575325238,0.11781084008938986,0.3299471759447379,0.3942393321442721,1.0
ENSG00000159082,SYNJ1,0.04634547591069331,0.35503385042042446,0.6878564227722583,0.04511512134411948,0.23191660968957262,1.0,0.029365436543654366,-0.4729915133078837,0.9590854737818051,0.023567655424624134,-0.2978978383528048,1.0
ENSG00000238197,PAXBP1-AS1,0.03816686251468861,0.668694329324186,0.546058062682631,0.01804604853764779,-0.7590946070831732,0.7937717820435477,0.03589108910891089,0.36119959372203514,0.9844453913696287,0.0,-1.5237792457691324,1.0
ENSG00000159086,PAXBP1,0.15266745005875443,0.27725534199710156,0.6878564227722583,0.12632233976353455,-0.15810668243594161,1.0,0.11746174617461747,-0.27734394720396516,1.0,0.15318976026005687,0.22970880430973573,1.0
ENSG00000205930,C21orf62-AS1,0.0068155111633372515,-2.563682180584884,0.0013355640639577781,0.04511512134411948,1.1116223759718604,0.3358142449450032,0.05546804680468047,1.5518831553311445,0.09351705386087288,0.023567655424624134,0.33681769756545066,1.0
