Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000280145,CU638689.4,0.0,-2.0460894429600716,0.3604839764641,0.010429153680172621,4.020067170344233,0.10040981034125417,0.0,0.26643919689450524,1.0,0.0,0.826932585579093,1.0
ENSG00000280164,CU638689.5,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000280018,CU634019.5,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000273590,SMIM11B,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000278961,SMIM34B,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000276289,KCNE1B,0.0040519770853709655,1.9539105570399267,0.5327459376859177,0.0,0.02006717034423211,1.0,0.0,0.26643919689450524,1.0,0.0,0.826932585579093,1.0
ENSG00000279579,LINC01666,0.0,-1.6310519436812276,0.5349509793500219,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.011155991536834007,4.411895086300249,0.21883907880911338
ENSG00000278932,CR381653.1,0.005402636113827955,-1.1835929667100071,0.5210398266513538,0.006952769120115081,-0.09541004707570266,1.0,0.011993382961124895,0.6814766961733492,0.9984041531249629,0.027889978842085016,2.0899669914128864,0.40751008162004976
ENSG00000274391,TPTE,0.0013506590284569886,-0.6310519436812276,0.7837188714764702,0.0,0.02006717034423211,1.0,0.003997794320374965,1.6814766961733492,0.8368307089732322,0.005577995768417003,2.241970084857937,0.8425287243179976
ENSG00000224905,AP001347.1,0.0,-2.368017537847434,0.22214638441049545,0.0,-0.3018609245431296,1.0,0.00799558864074993,2.266439196894506,0.4912092054100837,0.011155991536834007,2.826932585579093,0.48911202949183685
ENSG00000185272,RBM11,0.0,-4.631051943681228,5.9985378521511284e-05,0.0034763845600575406,-1.5034947857127792,0.5812324172021095,0.0799558864074993,4.658756619673266,3.207023854133753e-06,0.011155991536834007,-0.04753653233704913,1.0
ENSG00000155304,HSPA13,0.05672767919519352,-0.6421925012864294,0.39572037632145096,0.06605130664109327,-0.11743635340570124,1.0,0.13992280121312378,1.2664391968945061,0.09613157162656356,0.05577995768417003,-0.31354863797073795,1.0
ENSG00000155307,SAMSN1,0.2728331237483117,0.33384425536285534,0.6941208952296081,0.1807719971229921,-0.5094002177852193,0.8968498331732752,0.24386545354287287,0.006316386480615499,1.0,0.23427582227351412,-0.050583407895912647,1.0
ENSG00000281903,LINC02246,0.0,-1.6310519436812276,0.5210398266513538,0.0034763845600575406,2.020067170344233,0.8629436272874313,0.003997794320374965,2.2664391968945052,0.7056768260524537,0.0,1.241970084857937,1.0
