Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000278932,CR381653.1,0.005539108012606246,-1.1114604053717985,0.6545613653040906,0.00347846947343169,-0.7862133331354872,1.0,0.016784835769063814,1.2125860556830954,0.662231899668298,0.04258443465491924,2.7644716961532305,0.40557952775968137,0.0,0.2785444895004554,1.0,0.0,2.410901724709639,1.0
ENSG00000274391,TPTE,0.0013847770031515615,-0.5589193823430199,1.0,0.0,0.021141588922116483,1.0,0.0,0.3500895794330301,1.0,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.11717171717171716,6.902754821039314,0.07198960610025944
ENSG00000224905,AP001347.1,0.0,-2.2958849765092255,0.41302000831988267,0.0,-0.30078650596524525,1.0,0.0041962089422659535,1.35008957943303,0.9846707345766478,0.008516886930983847,2.501437290319437,0.9900473246694578,0.026654411764705885,4.185435085108974,0.36368627943447746,0.0,3.995864225430794,1.0
ENSG00000185272,RBM11,0.0,-4.55891938234302,0.00014861660947055032,0.00347846947343169,-1.5024203671348966,0.6378627996713825,0.08392417884531907,4.742407002211791,6.761893176179321e-07,0.0,-1.08352521040172,1.0,0.026654411764705885,1.3109659671928329,1.0,0.0,1.7328298195970007,1.0
ENSG00000155304,HSPA13,0.055391080126062454,-0.6824940674615521,0.3642309444369353,0.06261245052177042,-0.20666432860069506,1.0,0.14267110403704242,1.2895480374979793,0.10925972456813735,0.059618208516886935,-0.14241889945528818,1.0,0.0666360294117647,0.09797224385863457,1.0,0.11717171717171716,1.1885093033731904,1.0
ENSG00000155307,SAMSN1,0.27834017763346386,0.38963385223830493,0.6307492323331064,0.21914357682619648,-0.18342955532708638,1.0,0.24338011865142528,0.003913938298990782,1.0,0.18737151248164466,-0.367318176402311,1.0,0.09329044117647059,-1.269892135195587,1.0,0.3515151515151515,0.6657156237384638,1.0
ENSG00000281903,LINC02246,0.0,-1.5589193823430199,0.7473883909242197,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0041962089422659535,2.35008957943303,0.7502997192701308,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000180530,NRIP1,0.22571865151370452,1.0437451201115961,0.05032918778127102,0.10783255367638239,-0.7135680313037214,0.7511402689251562,0.09651280567211692,-0.8528504792372451,0.6421030485872701,0.1788546255506608,0.1599690090364292,1.0,0.05330882352941177,-1.399527415612182,1.0,0.05858585858585858,-0.6070201832876241,1.0
ENSG00000229425,AJ009632.2,0.0,-2.55891938234302,0.5053990230192607,0.0,-0.5638209117990396,1.0,0.0,-0.23487292128812598,1.0,0.04258443465491924,6.086399791040593,0.05902288382314896,0.0,1.600472584387818,1.0,0.0,3.7328298195970007,1.0
ENSG00000155313,USP25,0.16755801738133894,0.25634073779993116,0.7607367807009695,0.1774019431450162,0.2786378112144807,0.9812929873021169,0.14686731297930836,-0.04984102745560515,1.0,0.07665198237885464,-0.9315221169566699,1.0,0.09329044117647059,-0.5827492396679523,1.0,0.05858585858585858,-0.48956260173944743,1.0
ENSG00000215386,MIR99AHG,0.002769554006303123,0.02604311837813711,1.0,0.00347846947343169,1.0211415889221165,1.0,0.0041962089422659535,1.35008957943303,0.9846707345766478,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000154640,BTG3,0.03877375608824372,-1.4197566346713937,0.017681467537171654,0.12174643157010916,1.0211415889221174,0.2765446654328143,0.09231659672985097,0.464260599352341,0.8587011207486472,0.09368575624082233,0.5014372903194366,1.0,0.1332720588235294,1.0449538615591436,0.9002043863968799,0.0,-0.4236746660829902,1.0
ENSG00000280594,BTG3-AS1,0.005539108012606246,-0.8219537881768133,0.7473883909242197,0.01043540842029507,0.6992134940347547,1.0,0.008392417884531907,0.47562046151688975,1.0,0.025550660792951544,2.1795091954320744,0.6226008993630241,0.0,0.48499536696788237,1.0,0.0,2.617352602177065,1.0
ENSG00000240770,C21orf91-OT1,0.0,-0.9739568816218629,1.0,0.00347846947343169,3.0211415889221165,0.6378627996713825,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000154642,C21orf91,0.10108872123006399,-0.4649432341340054,0.5911043091202796,0.12870337051697253,0.13978608542073623,1.0,0.17624077557517004,0.6995387370842976,0.5357170875184053,0.1277533039647577,0.16158728743481188,1.0,0.10661764705882354,-0.04551934973089766,1.0,0.05858585858585858,-0.14163929831914013,1.0
ENSG00000244676,AL109761.1,0.0,-2.2958849765092255,0.3779563339876893,0.0,-0.30078650596524525,1.0,0.01258862682679786,3.35008957943303,0.13913456897162574,0.008516886930983847,2.501437290319437,0.9900473246694578,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000154645,CHODL,0.0,-1.5589193823430199,0.7473883909242197,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0041962089422659535,2.35008957943303,0.7502997192701308,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000237484,LINC01684,0.004154331009454684,-3.331508886239946,5.627724992226721e-05,0.02087081684059014,-0.4194310024638641,1.0,0.05455071624945739,1.203248191103759,0.3666268089989989,0.06813509544787077,1.5014372903194362,0.5572150191643606,0.1599264705882353,2.885874803250066,0.022386154815897605,0.05858585858585858,1.8915275656160588,1.0
ENSG00000234883,MIR155HG,0.0013847770031515615,-3.55891938234302,0.00064282270769918,0.01043540842029507,-0.43829002971518083,1.0,0.02517725365359572,0.9095169880470495,0.8012513045921835,0.09368575624082233,3.2790448689829885,0.005506845770221643,0.03998161764705883,1.7260034664716768,0.9002043863968799,0.0,1.6739361305434324,1.0
ENSG00000260583,AP000223.1,0.0013847770031515615,0.02604311837813711,1.0,0.0,0.4361790882009604,1.0,0.0,0.765127078711874,1.0,0.0,1.916474789598281,1.0,0.013327205882352942,4.185435085108974,0.7718391546742662,0.0,4.7328298195970016,1.0
ENSG00000154719,MRPL39,0.04985197211345621,-1.3036623271009447,0.022355469255578984,0.11131102314981409,0.46562286609344294,0.8279929597892511,0.15945593980610623,1.1276971580965824,0.15852757505976517,0.05110132158590309,-0.6337222929621995,1.0,0.1599264705882353,1.0155100836666615,0.9002043863968799,0.23434343434343433,1.6739361305434322,1.0
ENSG00000154721,JAM2,0.0,-1.973956881621863,0.5698505008709661,0.00695693894686338,2.6061040896432726,0.5049468889536608,0.0,0.3500895794330301,1.0,0.008516886930983847,2.916474789598281,0.927673081560832,0.0,2.185435085108974,1.0,0.0,4.317792320318158,1.0
ENSG00000287109,AP000224.1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0041962089422659535,3.35008957943303,0.5357170875184053,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000154723,ATP5PF,1.2199885397765255,0.0424936391587315,1.0,1.0191915557154851,-0.29093872000889826,1.0,1.3301982346983072,0.17513250089433435,1.0,1.1071953010279,-0.1295869926910845,1.0,1.0928308823529413,-0.14602150160528912,1.0,2.8707070707070703,1.2269388898670432,1.0
ENSG00000154727,GABPA,0.10939738324897336,-0.04434620951326096,1.0,0.08696173683579225,-0.38694314971496,1.0,0.10910143249891478,0.006944998635971977,1.0,0.16182085168869312,0.6534403837644867,0.977684966804051,0.11994485294117647,0.24057663930143525,1.0,0.23434343434343433,1.3268374599211639,1.0
ENSG00000142192,APP,0.473593735077834,1.1261797896635868,0.023007494452106286,0.06261245052177042,-2.649794134908892,0.0016168923144326908,0.13847489509477645,-1.4358916918320066,0.18300951698932724,0.7494860499265786,1.283683763786509,0.3245987615709435,0.23988970588235295,-0.48550063872203486,1.0,0.11717171717171716,-1.0630294636227742,1.0
ENSG00000233783,AP001442.1,0.002769554006303123,1.611005619099294,0.5588206157767875,0.0,0.4361790882009604,1.0,0.0,0.765127078711874,1.0,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000166265,CYYR1,0.0,-2.973956881621863,0.09056974793190553,0.0,-0.9788584110778835,0.8598001373389759,0.0,-0.6499104205669699,1.0,0.059618208516886935,6.501437290319437,3.499134891975053e-05,0.0,1.185435085108974,1.0,0.0,3.3177923203181567,1.0
ENSG00000154734,ADAMTS1,0.0,-2.2958849765092255,0.3779563339876893,0.01391387789372676,4.343069683809479,0.03260701103516889,0.0,0.02816148454566747,1.0,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000154736,ADAMTS5,0.026310763059879668,3.3479712132654997,0.003745304282308646,0.0,-2.3711758338566433,0.3720628098936807,0.0041962089422659535,-0.9718385154543325,0.9556401039742759,0.0,-0.8908801324593236,1.0,0.0,-0.2068823376697857,1.0,0.0,1.925474897539397,1.0
ENSG00000232079,LINC01697,0.0,-0.9739568816218629,1.0,0.00347846947343169,3.0211415889221165,0.6378627996713825,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000232855,AF165147.1,0.0013847770031515615,-1.2958849765092255,0.7087017739851339,0.01043540842029507,2.4361790882009604,0.34503720105789315,0.0,-0.23487292128812598,1.0,0.0,0.9164747895982801,1.0,0.0,1.600472584387818,1.0,0.05858585858585858,4.995864225430794,1.0
ENSG00000156239,N6AMT1,0.012462993028364053,-1.4069162888979694,0.10978000034426975,0.02434928631402183,0.16316059379454462,1.0,0.058746925191723344,1.7975485564042515,0.07750182870954567,0.017033773861967694,-0.0010630502097468408,1.0,0.03998161764705883,1.1410409657505207,1.0,0.0,1.1478673188758446,1.0
ENSG00000198862,LTN1,0.17032757138764204,-0.008445258007153456,1.0,0.11131102314981409,-0.7026486164963557,0.7476921719014755,0.24757632759369122,0.6795513470058003,0.5357170875184053,0.10220264317180618,-0.6929407548474149,1.0,0.22656250000000003,0.49117394189700603,1.0,0.3515151515151515,1.1944099048128745,1.0
ENSG00000156253,RWDD2B,0.01938687804412186,-0.8744212080709488,0.3779563339876893,0.05565551157490704,1.4081647120313647,0.21497188715814136,0.016784835769063814,-0.5759098391231925,0.9846707345766478,0.017033773861967694,-0.23552830384676948,1.0,0.03998161764705883,0.9000328662467254,1.0,0.11717171717171716,2.58082672615195,1.0
ENSG00000273254,AF129075.2,0.0013847770031515615,-1.973956881621863,0.29035492852470857,0.0,-1.1487834125201957,0.8970319068977419,0.029373462595861672,4.35008957943303,0.0031509450587786808,0.0,0.33151228887712403,1.0,0.0,1.015510083666662,1.0,0.0,3.1478673188758446,1.0
ENSG00000156256,USP16,0.3628115748257091,-0.10996357483023922,1.0,0.33045459997601057,-0.2267859245214685,1.0,0.4196208942265953,0.1913174389294443,1.0,0.5110132158590308,0.49259541356763004,0.9900473246694578,0.39981617647058826,0.11449183321734102,1.0,0.17575757575757575,-0.7802397626423698,1.0
ENSG00000156261,CCT8,0.6245344284213542,-0.2225561971920877,0.770721378720369,0.640038383111431,-0.09852864174049936,1.0,0.893792504702648,0.4935040656725774,0.6245441901839719,0.7665198237885463,0.1986602957769858,1.0,0.45312500000000006,-0.5831273539515712,1.0,0.8787878787878787,0.3914963255370454,1.0
ENSG00000231125,AF129075.1,0.002769554006303123,1.611005619099294,0.5588206157767875,0.0,0.4361790882009604,1.0,0.0,0.765127078711874,1.0,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000286018,AF129075.3,0.002769554006303123,-1.558919382343019,0.4299380913634984,0.0,-1.4382900297151808,0.7818524687829825,0.0,-1.1093420392042672,0.9514065578144634,0.059618208516886935,4.501437290319437,0.005506845770221643,0.013327205882352942,1.8635069902216124,1.0,0.0,2.8583607016808594,1.0
ENSG00000156265,MAP3K7CL,0.22433387451055295,0.7600614284940064,0.47427848563184294,0.02434928631402183,-2.9618519857721934,0.058641701525953153,0.016784835769063814,-3.3279823256796073,0.0762522842311034,0.6558002936857563,2.2711396708976426,0.061009434420671776,0.10661764705882354,-0.6219198369486301,1.0,0.05858585858585858,-0.6990159673683967,1.0
ENSG00000215533,LINC00189,0.015232547034667176,2.026043118378137,0.09048017471588424,0.0,-1.7862133331354872,0.6378627996713825,0.0,-1.4572653426245745,0.7502997192701308,0.008516886930983847,0.8009975721783444,1.0,0.0,0.3780801630513704,1.0,0.05858585858585858,3.617352602177065,1.0
ENSG00000156273,BACH1,0.5400630312291089,2.7790869205579174,8.394890653421293e-10,0.07304785894206549,-2.2575190520610757,0.00569875011387756,0.02517725365359572,-3.630458057900797,0.00010829498009105084,0.15330396475770927,-0.9988280458264382,1.0,0.1332720588235294,-1.1299203558549022,1.0,0.11717171717171716,-0.8981450788809919,1.0
ENSG00000248476,BACH1-IT1,0.005539108012606246,0.34797121326549973,0.9711218269695646,0.0,-0.9788584110778835,0.8598001373389759,0.0,-0.6499104205669699,1.0,0.008516886930983847,1.6940823682618324,1.0,0.026654411764705885,3.185435085108974,0.5458521521764614,0.0,3.3177923203181567,1.0
ENSG00000273017,AP000240.1,0.0429280870976984,1.856118116935825,0.024774262405003668,0.0,-3.3007865059652453,0.058641701525953153,0.02517725365359572,0.06998166024029562,1.0,0.0,-1.8204908045679256,0.977684966804051,0.026654411764705885,0.522470072386545,1.0,0.0,0.9958642254307941,1.0
ENSG00000232118,BACH1-AS1,0.0013847770031515615,0.02604311837813711,1.0,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0,0.765127078711874,1.0,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000228817,BACH1-IT2,0.012462993028364053,2.3479712132654997,0.07582799973238508,0.00347846947343169,-0.30078650596524525,1.0,0.0,-1.1093420392042672,0.9041689598375575,0.0,0.042005671682139756,1.0,0.0,0.7260034664716768,1.0,0.0,2.8583607016808594,1.0
ENSG00000273464,AP000238.1,0.0013847770031515615,0.02604311837813711,1.0,0.0,0.4361790882009604,1.0,0.0041962089422659535,2.35008957943303,0.7366999130535058,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000156299,TIAM1,0.2478750835641295,1.2324939958455636,0.015981173161008413,0.11826796209667746,-0.6504752940532215,0.7818524687829825,0.14267110403704242,-0.32152730354230785,1.0,0.059618208516886935,-1.4643469943426504,0.8273868725371231,0.013327205882352942,-2.814564914891026,0.7108772649867271,0.05858585858585858,-0.6822076796818428,1.0
ENSG00000237594,AP000251.1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0041962089422659535,3.35008957943303,0.5357170875184053,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000234509,AP000253.1,0.0,-2.2958849765092255,0.5209850204881631,0.01391387789372676,4.343069683809479,0.10401569535350541,0.0,0.02816148454566747,1.0,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000142168,SOD1,0.5788367873173527,-1.3962926603231125,0.0015024124874002671,1.3218183999040423,0.41363651954987246,0.7511402689251562,1.8673129793083492,1.0529573963928083,0.10925972456813735,1.5245227606461087,0.5817793986370402,0.8574898575517109,1.3060661764705883,0.3199361206973855,1.0,1.1717171717171717,0.13930530537242025,1.0
ENSG00000273271,AP000254.2,0.012462993028364053,0.5406162912078951,0.7473883909242197,0.01043540842029507,0.32070187078102474,1.0,0.0,-1.64991042056697,0.5961346526558184,0.025550660792951544,1.8009975721783444,0.7598131527835941,0.0,0.1854350851089741,1.0,0.0,2.3177923203181567,1.0
ENSG00000156304,SCAF4,0.19109922643491548,-0.09342054822343426,1.0,0.1774019431450162,-0.17323645624473416,1.0,0.15945593980610623,-0.33605175565549317,1.0,0.1788546255506608,-0.10522028150103857,1.0,0.4797794117647059,1.4118948760436136,0.3902108106194687,0.23434343434343433,0.48490230615341523,1.0
ENSG00000273091,AP000255.1,0.0013847770031515615,1.026043118378137,0.7473883909242197,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000159055,MIS18A,0.03461942507878903,-0.4028001804257375,0.7473883909242197,0.03826316420774859,-0.00860575447193579,1.0,0.06713934307625526,0.9781208020460728,0.504244078150176,0.008516886930983847,-1.3812057590424045,1.0,0.0666360294117647,0.9890378723054711,1.0,0.05858585858585858,1.435149270956316,1.0
ENSG00000227256,MIS18A-AS1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0041962089422659535,3.35008957943303,0.5357170875184053,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000142207,URB1,0.027695540063031227,-0.535835769229978,0.6545613653040906,0.05217704210147535,0.8512165874798043,0.6378627996713825,0.020981044711329767,-0.588509875902826,1.0,0.03406754772393539,0.2687765335291612,1.0,0.05330882352941177,0.9527743283186996,1.0,0.11717171717171716,2.2880449769241045,1.0
ENSG00000256073,URB1-AS1,0.023541209053576543,0.19596811982045015,1.0,0.017392347367158452,-0.20125083241433117,1.0,0.0,-2.6943045399254233,0.15852757505976517,0.07665198237885464,2.2384028844856423,0.145888376990761,0.0,-0.8589590342494793,1.0,0.05858585858585858,2.3177923203181567,1.0
ENSG00000166979,EVA1C,0.006923885015757807,-2.598447746529656,0.0019892550789393777,0.03130622526088521,0.2986755644510257,1.0,0.020981044711329767,-0.27440128547476306,1.0,0.1788546255506608,3.5685514861779737,0.00016604758846346316,0.0,-1.2068823376697857,1.0,0.05858585858585858,1.960240315700073,1.0
ENSG00000242220,TCP10L,0.0013847770031515615,-0.9739568816218629,0.8744779385965221,0.00695693894686338,2.0211415889221165,0.6378627996713825,0.0041962089422659535,1.35008957943303,0.9846707345766478,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000159079,CFAP298,0.1897144494317639,-0.79616976240658,0.1441895705478592,0.2887129662948303,0.19429049123871578,1.0,0.4238171031688613,0.8932319044595596,0.21484041841557944,0.23847283406754774,-0.10410608782417174,1.0,0.3465073529411765,0.4686473728803979,1.0,0.29292929292929293,0.34816596936167565,1.0
ENSG00000159082,SYNJ1,0.04846719511030465,0.4955284016793575,0.6545613653040906,0.02434928631402183,-0.7337459132413517,0.8299360286676019,0.02517725365359572,-0.6239152120340252,0.9407605556165386,0.09368575624082233,1.442543601265868,0.4857814155703762,0.013327205882352942,-0.7214555104995446,1.0,0.0,0.38705498275527095,1.0
ENSG00000238197,PAXBP1-AS1,0.0360042020819406,0.4590025256542436,0.7473883909242197,0.02434928631402183,-0.26426062994013133,1.0,0.03776588048039358,0.4625643086914426,1.0,0.025550660792951544,0.07517253561733828,1.0,0.0,-1.338126870948039,1.0,0.0,0.7942303642611437,1.0
ENSG00000159086,PAXBP1,0.14955591634036863,0.20926494243390703,0.8731789990620872,0.13218183999040423,-0.06849562356255934,1.0,0.10490522355664883,-0.4332864796901337,1.0,0.18737151248164466,0.5172046061777529,1.0,0.1332720588235294,0.044953861559143604,1.0,0.0,-1.3546330216533389,1.0
ENSG00000205930,C21orf62-AS1,0.006923885015757807,-2.518277397845673,0.002273200007952343,0.03826316420774859,0.7481230945157007,0.7806051239501108,0.07133555201852121,1.9964526248183296,0.03718367650266723,0.03406754772393539,0.6534403837644858,1.0,0.026654411764705885,0.522470072386545,1.0,0.0,0.9958642254307941,1.0
ENSG00000205929,C21orf62,0.00969343902206093,-1.8319378767494348,0.027043501338822374,0.00695693894686338,-1.4813587516070665,0.530522328850046,0.06713934307625526,2.1156243257960075,0.023807302175669127,0.06813509544787077,1.8640073697041446,0.40557952775968137,0.026654411764705885,0.6829347445797911,1.0,0.0,1.1478673188758446,1.0
ENSG00000184221,OLIG1,0.11770604526788273,4.452307873080235,9.830928200282559e-11,0.0,-4.454591842044281,0.0009472241564731545,0.0,-4.125643851533368,0.003283738847880512,0.0,-2.974296140646961,0.40557952775968137,0.0,-2.2902983458574235,1.0,0.17575757575757575,1.8915275656160588,1.0
ENSG00000159110,IFNAR2,0.3004966096838888,-0.00018842319504241978,1.0,0.33393306944944223,0.19898966493643222,1.0,0.3105194617276805,0.06715561616153143,1.0,0.2469897209985316,-0.27115221357749086,1.0,0.17325367647058826,-0.7419196130592602,1.0,0.5272727272727272,0.8915275656160591,1.0
ENSG00000223799,IL10RB-DT,0.078932289179639,2.299061612784553,0.00023662457339274033,0.01391387789372676,-1.6792981292189753,0.2765446654328143,0.01258862682679786,-1.6943045399254233,0.2823316887323887,0.025550660792951544,-0.5429568290390172,1.0,0.013327205882352942,-0.902027756141365,1.0,0.0,0.2092678635399876,1.0
ENSG00000243646,IL10RB,0.6023779963709293,1.3848365070173618,0.0024059336326509332,0.21566510735276478,-1.0863868753823283,0.3061654105473745,0.23918390970915931,-0.8899615083999244,0.5357170875184053,0.2129221732745962,-0.9780320815544057,1.0,0.3065257352941177,-0.4144777570781537,1.0,0.11717171717171716,-1.3332593708607718,1.0
ENSG00000142166,IFNAR1,0.32819214974692007,-0.044923402976006166,1.0,0.19479429051217464,-0.8975124560022394,0.523200639775592,0.4741716104760527,0.6360851337101352,0.5307874230962345,0.2895741556534508,-0.1926469327818321,1.0,0.5464154411764707,0.7768526079674293,0.9002043863968799,0.29292929292929293,-0.010134515190648452,1.0
ENSG00000159128,IFNGR2,0.9042593830579696,2.057261848988857,2.2325153766792612e-06,0.05913398104833873,-3.4455580301792192,1.1843895897156977e-05,0.18043698451743598,-1.7791934375119365,0.07311276200580873,0.2895741556534508,-0.9747592107972661,1.0,0.7996323529411765,0.5596663679999322,1.0,0.29292929292929293,-0.7554566617124817,1.0
ENSG00000142188,TMEM50B,0.16063413236558113,-0.7474483518131829,0.19054446361461091,0.21914357682619648,0.038148014227807,1.0,0.38185501374620173,1.0598703442730064,0.13804041823118468,0.20440528634361235,-0.044531078785855716,1.0,0.21323529411764708,0.04407923586343232,1.0,0.29292929292929293,0.6219840509087107,1.0
ENSG00000177692,DNAJC28,0.004154331009454684,1.026043118378138,0.6962961063729302,0.0,-0.30078650596524525,1.0,0.0041962089422659535,1.35008957943303,0.9846707345766478,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000159131,GART,0.11216693725527647,-0.43658383941896695,0.6033518680110008,0.13913877893726762,0.11190705284529967,1.0,0.16784835769063813,0.4408550433562124,0.7995950085930237,0.11923641703377387,-0.0835252104017199,1.0,0.18658088235294118,0.6004725843878176,1.0,0.23434343434343433,1.0698648068745713,1.0
ENSG00000159140,SON,1.262916626874224,-0.5079922931453327,0.41302000831988267,1.8505457598656592,0.34611798999533017,0.8299360286676019,1.7414267110403705,0.22159946992263613,0.9846707345766478,1.8311306901615272,0.27689959715143175,1.0,1.7325367647058825,0.17993909735412195,1.0,1.6989898989898988,0.11811997548179265,1.0
ENSG00000159147,DONSON,0.022156432050424984,-0.5869337585126155,0.6545613653040906,0.01391387789372676,-0.9048578296341061,0.7818524687829825,0.07972796990305311,2.1484557182633797,0.01670648469218927,0.017033773861967694,-0.23552830384676948,1.0,0.0,-1.2068823376697857,1.0,0.0,0.9254748975393969,1.0
ENSG00000205758,CRYZL1,0.14124725432145926,-0.4772809133186615,0.5588206157767875,0.19479429051217464,0.2690691023657026,0.9935126503063989,0.2140066560555636,0.4284774781177463,0.7856857036734372,0.11071953010279002,-0.567724734187959,1.0,0.3198529411764706,1.0219363528260947,0.7968488084966189,0.05858585858585858,-0.6305749112665207,1.0
ENSG00000205726,ITSN1,0.06785407315442651,5.669899308152862,1.0865650625385834e-09,0.0,-3.622714600852608,0.014107360168360379,0.0,-3.293766610341695,0.046490723295234626,0.0,-2.142418899455288,0.7598131527835941,0.0,-1.4584211046657503,1.0,0.0,0.6739361305434324,1.0
ENSG00000241837,ATP5PO,1.3376945850444084,-0.22776159979679345,0.7607367807009695,1.2765982967494303,-0.23008351462204357,1.0,1.8547243524815513,0.4295854944237023,0.6975017589106478,1.558590308370044,0.10613600910185483,1.0,1.7458639705882355,0.2727271629051413,1.0,1.6989898989898988,0.1953956889584304,1.0
ENSG00000237945,LINC00649,0.005539108012606246,-4.558919382343019,1.4521861228381222e-11,0.19479429051217464,1.7665687618365196,0.0061962986952500436,0.16784835769063813,1.3153241612723536,0.1098645487767614,0.18737151248164466,1.3525739044049536,0.43727422999083054,0.0,-2.768761225277901,0.9002043863968799,0.05858585858585858,0.3752778149789169,1.0
ENSG00000273102,AP000569.1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0041962089422659535,3.35008957943303,0.5357170875184053,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000243927,MRPS6,0.293572724668131,-0.49191269384627323,0.47789970548182836,0.5843828715365239,0.9749377989946492,0.1825752003043215,0.3147156706699465,-0.18988546651481553,1.0,0.20440528634361235,-0.80015035628375,1.0,0.37316176470588236,0.10972542528431228,1.0,0.5272727272727272,0.6510357284333534,1.0
ENSG00000198743,SLC5A3,0.09554961321745774,-0.3524685048755929,0.741652726387284,0.08696173683579225,-0.35523428998762174,1.0,0.14686731297930836,0.5542302962132557,0.6762910420817786,0.1788546255506608,0.8419278362332263,0.7800964352570041,0.09329044117647059,-0.07195275758367803,1.0,0.11717171717171716,0.5989740728622102,1.0
ENSG00000227456,LINC00310,0.0,-1.5589193823430199,0.7473883909242197,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0,0.765127078711874,1.0,0.008516886930983847,3.501437290319437,0.7800964352570041,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000214955,AP000317.1,0.0013847770031515615,1.026043118378137,0.7473883909242197,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000205670,SMIM11A,0.0,-3.143881883064176,0.0992815441859888,0.00347846947343169,0.021141588922116483,1.0,0.008392417884531907,1.1276971580965824,0.8611457408597312,0.017033773861967694,2.2790448689829885,0.7800964352570041,0.03998161764705883,3.600472584387818,0.35318935694654907,0.0,3.1478673188758446,1.0
ENSG00000180509,KCNE1,0.07754751217648743,5.858933132542879,1.7066099658137496e-10,0.0,-3.811748425242625,0.006901811274861193,0.0,-3.482800434731712,0.0320504525061995,0.0,-2.331452723845305,0.5633347275578798,0.0,-1.6474549290557672,1.0,0.0,0.48490230615341545,1.0
ENSG00000159200,RCAN1,0.078932289179639,0.7547410965607426,0.34095363483361396,0.03826316420774859,-0.7337459132413522,0.7818524687829825,0.020981044711329767,-1.5078914156945413,0.2823316887323887,0.09368575624082233,0.746549788155968,0.9900473246694578,0.07996323529411765,0.5665252524644799,1.0,0.05858585858585858,0.8099976801194608,1.0
ENSG00000159212,CLIC6,0.0,-1.5589193823430199,0.7473883909242197,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0041962089422659535,2.35008957943303,0.7502997192701308,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
