Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000156256,USP16,0.3592452105440054,-0.13622326149818575,0.9542813964107048,0.2712465731333656,-0.5283458213036105,1.0,0.5188963210702341,0.5558403888869538,0.7507344827244147,0.4197467045748256,0.18288210865634147,1.0,0.3381028086910439,-0.1250904753619908,1.0,0.5144450076026357,0.490751066049557,1.0,0.27172061328790453,-0.39668629485499096,1.0,0.0,-1.3581265466403027,1.0,0.4627659574468085,0.5021891555312731,1.0
ENSG00000156261,CCT8,0.6251980602103039,-0.2186349662979603,0.8010759312240682,0.6734397677793904,-0.006735132979790781,1.0,0.9602006688963212,0.6062845305527749,0.630674579408533,0.6221245799948308,-0.12817974973323543,1.0,0.4917859035506093,-0.4580012079272734,1.0,0.602635580334516,-0.16284987265912587,1.0,0.7163543441226574,0.09667039206507166,1.0,0.6946107784431137,0.1271955514789772,1.0,1.0797872340425532,0.6621119122725609,1.0
ENSG00000231125,AF129075.1,0.0027848465933643825,1.6266878059586647,0.5527877920322274,0.0,0.9494924649913044,1.0,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000286018,AF129075.3,0.0027848465933643825,-1.5432371954836483,0.4443716164667662,0.0,-0.9249766529248378,1.0,0.0,-0.8640628655637057,1.0,0.0,-0.1581548091787246,1.0,0.0,0.9390398620577249,1.0,0.11758743030917386,5.917015820751654,0.00024139072590652542,0.0,1.6357351828373865,1.0,0.0,4.288350343293558,1.0,0.0,4.140789619854502,1.0
ENSG00000156265,MAP3K7CL,0.22000288087578623,0.6821829185503678,0.5527877920322274,0.014029995162070633,-3.471169583481418,0.14188227981902632,0.024247491638795988,-2.8140221830641106,0.2937502810564241,0.037477384337038,-2.10811412667913,1.0,0.04610492845786962,-1.6071530684988558,1.0,1.0582868727825647,2.9672890272328787,0.03438650588137443,0.0,-2.9272010115537705,1.0,0.17365269461077842,0.7309736742443009,1.0,1.851063829787234,3.346464646246017,0.8987329585499261
ENSG00000215533,LINC00189,0.018101502856868488,3.8490802272951132,0.0023505383502218503,0.0,-1.2728999563451442,0.8334540407712355,0.0,-1.211986168984013,0.8581521523369696,0.0,-0.5060781125990319,1.0,0.0,0.5911165586374185,1.0,0.0,0.5246983979728954,1.0,0.0,1.28781187941708,1.0,0.0,3.9404270398732506,1.0,0.0,3.792866316434196,1.0
ENSG00000156273,BACH1,0.5346905459259614,2.6304399408197714,3.4879943953306778e-09,0.07014997581035316,-2.223768249014265,0.06894455140272718,0.03879598662207358,-3.016065959008756,0.007134681937804693,0.0899457224088912,-1.7664677971772624,0.5426972710250434,0.10757816640169579,-1.386163364862499,1.0,0.22047643182970098,-0.42616989469622624,1.0,0.0494037478705281,-2.120770597724465,1.0,0.34730538922155685,0.5318445627317061,1.0,0.30851063829787234,0.3842838392926511,1.0
ENSG00000248476,BACH1-IT1,0.006962116483410956,1.0417253052375077,0.61956311882734,0.0,-0.46554503428754046,1.0,0.0,-0.4046312469264084,1.0,0.0,0.3012768094585718,1.0,0.03073661897191308,3.3984714806950223,0.5053094470948268,0.0,1.3320533200304991,1.0,0.0,2.095166801474684,1.0,0.0,4.747781961930855,1.0,0.0,4.6002212384918,1.0
ENSG00000273017,AP000240.1,0.04316512219714793,1.8718003037951956,0.023324962368173795,0.0,-2.787473129174902,0.2722724474274163,0.009698996655518394,-1.0675962596488384,0.9868054841583463,0.0074954768674076,-0.984125409403676,1.0,0.04610492845786962,1.1890181150660721,1.0,0.0,-0.9898747748568635,1.0,0.0494037478705281,1.4322017887522547,1.0,0.0,2.4258538670434926,1.0,0.0,2.278293143604437,1.0
ENSG00000232118,BACH1-AS1,0.0013924232966821912,0.0417253052375095,1.0,0.004676665054023544,2.5344549657124604,0.8201631063782417,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000228817,BACH1-IT2,0.012531809670139721,2.3636534001248712,0.07098155381058936,0.004676665054023544,0.2125268708250978,1.0,0.0,-0.8640628655637057,0.9984738245389668,0.0,-0.1581548091787246,1.0,0.0,0.9390398620577249,1.0,0.0,0.8726217013932018,1.0,0.0,1.6357351828373865,1.0,0.0,4.288350343293558,1.0,0.0,4.140789619854502,1.0
ENSG00000273464,AP000238.1,0.0013924232966821912,0.0417253052375095,1.0,0.0,0.9494924649913044,1.0,0.004849498327759197,2.5953687530735907,0.8338211739870758,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000156299,TIAM1,0.2506361934027944,1.274784651625812,0.011262721344546272,0.14029995162070633,-0.3378972111915801,1.0,0.10183946488294315,-0.8278426776509527,0.8581521523369696,0.0824502455414836,-1.056275195159512,1.0,0.0,-3.6071530684988558,0.573660343256202,0.07349214394323367,-1.060264102748261,1.0,0.22231686541737644,0.4628985859751711,1.0,0.0,-0.2578425872630232,1.0,0.0,-0.40540331070207847,1.0
ENSG00000237594,AP000251.1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000234509,AP000253.1,0.0,-2.280202789649854,0.5353806859942475,0.0,0.2125268708250978,1.0,0.0,0.273440658186229,1.0,0.0224864306022228,4.301276809458572,0.34256054077023085,0.0,2.0765433858076596,1.0,0.014698428788646732,3.332053320030499,1.0,0.0,2.773238706587321,1.0,0.0,5.425853867043491,1.0,0.0,5.2782931436044365,1.0
ENSG00000142168,SOD1,0.5834253613098381,-1.3758861377051623,0.0017980020014504014,1.3281728753426865,0.39350414034405623,0.8411225992612441,1.915551839464883,1.062334044396296,0.17530774850877193,1.3266994055311452,0.36338231140079724,1.0,1.337042925278219,0.3520915454127247,1.0,1.52863659401926,0.5574544912392849,1.0,1.5068143100511069,0.5179816513452471,1.0,1.215568862275449,0.16469919442792136,1.0,0.925531914893617,-0.1764467797081381,1.0
ENSG00000273271,AP000254.2,0.013924232966821912,0.916194423153649,0.5568812615533533,0.014029995162070633,0.8340152475713678,1.0,0.0,-1.4046312469264084,0.8952407783105665,0.0074954768674076,0.394386213850054,1.0,0.0,0.39847148069502225,1.0,0.014698428788646732,1.4251627244219804,1.0,0.0,1.0951668014746838,1.0,0.0,3.7477819619308543,1.0,0.0,3.6002212384917995,1.0
ENSG00000156304,SCAF4,0.18797714505209584,-0.13759839420705422,0.9645520587207335,0.13094662151265923,-0.6354700357298522,0.9902700308438813,0.14548494983277593,-0.46724322422608777,1.0,0.3447919359007496,0.9310531575304284,0.5426972710250434,0.36883942766295696,0.9924791210191852,0.8203821517575124,0.29396857577293467,0.6529083802526348,1.0,0.07410562180579214,-1.0647045353037057,1.0,0.34730538922155685,1.167837535976323,1.0,0.0,-0.5747044440088791,1.0
ENSG00000273091,AP000255.1,0.0013924232966821912,1.0417253052375095,0.7749959571855021,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000159055,MIS18A,0.034810582417054786,-0.387117993566366,0.7749959571855021,0.037413320432188354,0.003940249013679953,1.0,0.029096989966555187,-0.3521638270322738,1.0,0.0899457224088912,1.4167540268785075,0.4716632635967814,0.06147323794382616,0.9130446535247803,1.0,0.014698428788646732,-0.5505897293313424,1.0,0.07410562180579214,1.2622767873099425,1.0,0.0,1.8408913663223365,1.0,0.0,1.6933306428832808,1.0
ENSG00000227256,MIS18A-AS1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000142207,URB1,0.030633312527008207,-0.2926937338330511,0.8454494894284758,0.04676665054023544,0.636334579731674,0.9544226306611516,0.04364548494983278,0.5249794251821926,0.9984738245389668,0.037477384337038,0.36267735412271573,1.0,0.03073661897191308,0.36872413730097,1.0,0.029396857577293465,0.30230597663644687,1.0,0.0,-0.5772585404968114,1.0,0.0,2.075356619959359,1.0,0.0,1.9277958965203044,1.0
ENSG00000256073,URB1-AS1,0.025063619340279442,0.3827622230725751,0.8043844279216046,0.018706660216094177,-0.0015979345277497004,1.0,0.01939799331103679,0.05931585283338059,1.0,0.0149909537348152,-0.06795700020714701,1.0,0.0,-0.6459226386634311,1.0,0.05879371515458693,1.796000419790289,0.9185894802431452,0.0,0.05077268211623043,1.0,0.0,2.703387842572401,1.0,0.0,2.555827119133346,1.0
ENSG00000166979,EVA1C,0.006962116483410956,-2.5827655596702863,0.0019520740329603157,0.037413320432188354,0.6169171259044326,1.0,0.03394648829431438,0.46608573612862525,1.0,0.0,-2.091040613320188,0.8826668784239965,0.0,-0.9938459420837384,1.0,0.29396857577293467,4.264939124171962,7.290752152972518e-05,0.02470187393526405,0.7376147968566,1.0,0.0,2.3554645391520945,1.0,0.0,2.2079038157130397,1.0
ENSG00000242220,TCP10L,0.0013924232966821912,-0.9582746947624914,0.8697971173668239,0.0,0.2125268708250978,1.0,0.014548494983277593,3.5953687530735907,0.17327850690539545,0.0,0.9793487145712101,1.0,0.0,2.0765433858076596,1.0,0.0,2.0101252251431374,1.0,0.0,2.773238706587321,1.0,0.0,5.425853867043491,1.0,0.0,5.2782931436044365,1.0
ENSG00000159079,CFAP298,0.19493926153550678,-0.7316126785936596,0.1987524810429685,0.2759232381873891,0.11042868320636123,1.0,0.3879598662207358,0.7015990791985136,0.6291024193711968,0.3447919359007496,0.4678483757910745,1.0,0.36883942766295696,0.5625474064406468,1.0,0.16168271667511405,-0.6143656397646569,1.0,0.3952299829642248,0.670876988957644,1.0,0.34730538922155685,0.7666904244809192,1.0,0.30851063829787234,0.6191297010418642,1.0
ENSG00000159082,SYNJ1,0.047342392087194506,0.41612082001900585,0.7749959571855021,0.037413320432188354,-0.02354048740842707,1.0,0.03879598662207358,0.03737329995270411,1.0,0.0,-2.629460528104314,0.5398657295869445,0.01536830948595654,-0.5084191149134965,1.0,0.11758743030917386,1.774057866909612,0.5200775332395583,0.02470187393526405,0.18827620586616511,1.0,0.0,1.8170446243679685,1.0,0.0,1.6694839009289137,1.0
ENSG00000238197,PAXBP1-AS1,0.036203005713736976,0.4746847125136142,0.7749959571855021,0.014029995162070633,-0.8918097889896375,1.0,0.06789297658862876,1.5022593486821103,0.2937502810564241,0.0074954768674076,-1.190576286871102,1.0,0.0,-1.1250904753619908,1.0,0.0,-1.191508636026514,1.0,0.02470187393526405,0.603313705145009,1.0,0.0,2.224220005873842,1.0,0.0,2.0766592824347865,1.0
ENSG00000159086,PAXBP1,0.14898929274499448,0.19669996521384903,0.8685691111524951,0.16368327689082404,0.30350053087258777,1.0,0.09698996655518395,-0.5358757802046612,1.0,0.074954768674076,-0.8392044140912587,1.0,0.1536830948595654,0.2579902571451913,1.0,0.1763811454637608,0.4475305374504348,1.0,0.17291311754684835,0.4731149820183074,1.0,0.0,0.07535661995935916,1.0,0.30851063829787234,1.526972256461161,1.0
ENSG00000205930,C21orf62-AS1,0.005569693186728765,-2.806271601317442,0.0007288265717681103,0.051443315594258986,1.2614364713060437,0.4148277014101141,0.009698996655518394,-1.0675962596488384,0.9691612893199285,0.0299819074696304,0.4532799029036214,1.0,0.03073661897191308,0.7355064679725931,1.0,0.05879371515458693,1.4840564134755487,1.0,0.29642248722316855,3.9882515975581727,0.004878209865944051,0.0,2.4258538670434926,1.0,0.0,2.278293143604437,1.0
ENSG00000205929,C21orf62,0.009746963076775339,-1.8162556898900641,0.026805850796156223,0.02338332527011772,0.1652211560467407,1.0,0.04364548494983278,1.1624093457974842,0.6291024193711968,0.0299819074696304,0.6232049043459336,1.0,0.01536830948595654,0.2691884637500559,1.0,0.05879371515458693,1.6539814149178609,1.0,0.12350936967632024,2.725932991808965,0.30274064250881844,0.0,2.577856960488542,1.0,0.0,2.4302962370494874,1.0
ENSG00000184221,OLIG1,0.11835598021798627,4.467990059939606,7.265459953765537e-11,0.014029995162070633,-1.891809788989638,0.26727862412111925,0.0,-3.8803646778928065,0.02072080047489869,0.0,-3.1744566215078254,0.34256054077023085,0.0,-2.0772619502713754,1.0,0.0,-2.1436801109358985,1.0,0.0,-1.3805666294917138,1.0,0.0,1.2720485309644567,1.0,0.0,1.124487807525402,1.0
ENSG00000159110,IFNAR2,0.29797858548998896,-0.023863036390068704,1.0,0.36945653926786,0.36452996427014717,0.9544226306611516,0.3588628762541806,0.3124347898020925,0.9984738245389668,0.1798914448177824,-0.7518345270009905,1.0,0.19978802331743503,-0.5288832174732121,1.0,0.16168271667511405,-0.8244511656494915,1.0,0.4446337308347529,0.6254178918518734,1.0,0.5209580838323353,0.9795976371539282,1.0,0.30851063829787234,0.41369426971235734,1.0
ENSG00000223799,IL10RB-DT,0.07658328131752053,2.041725305237508,0.0013114440630992035,0.009353330108047089,-1.9466717240241564,0.2722724474274163,0.04364548494983278,0.010406252352434642,1.0,0.0074954768674076,-1.7861860317917673,0.7818428863678575,0.0,-1.7100529760831469,1.0,0.0,-1.77647113674767,1.0,0.02470187393526405,0.007703960224344719,1.0,0.0,1.639257505152686,1.0,0.0,1.4916967817136304,1.0
ENSG00000243646,IL10RB,0.6043117107600711,1.388744381087701,0.0022677860213582636,0.19174326721496532,-1.2127789639075732,0.4148277014101141,0.24247491638795987,-0.8485498661923814,0.8338211739870758,0.2698371672266736,-0.6415546672190606,1.0,0.3381028086910439,-0.26531863644846143,1.0,0.1910795742524075,-1.0700451235408468,1.0,0.1976149914821124,-0.9564953183478084,1.0,0.0,-1.493009370231102,1.0,0.0,-1.6405700936701573,1.0
ENSG00000142166,IFNAR1,0.33000432131367935,-0.02924121611663555,1.0,0.2104499274310595,-0.7298856376219587,0.8411225992612441,0.3540133779264214,0.11133516120321585,1.0,0.3148100284311192,-0.07011996169309032,1.0,0.5225225225225224,0.7043872575937532,1.0,0.47034972123669544,0.5467247043028935,1.0,0.4693356047700169,0.5467301767786417,1.0,0.34730538922155685,0.41090352557752086,1.0,0.30851063829787234,0.2633428021384656,1.0
ENSG00000159128,IFNGR2,0.9106448360301531,2.0841934463779657,1.670519306818602e-06,0.06079664570230608,-3.3020463020046606,0.0009514231310283199,0.16003344481605353,-1.9244987194256797,0.12014290958341999,0.1649004910829672,-1.802695118957207,0.5381766831429498,0.7530471648118705,0.464898842433998,1.0,0.47034972123669544,-0.23273129875302723,1.0,0.17291311754684835,-1.5594692270532835,1.0,0.17365269461077842,-0.9175539552543215,1.0,0.15425531914893617,-1.0651146786933767,1.0
ENSG00000142188,TMEM50B,0.1615211024151342,-0.7317661649538121,0.21009614469830115,0.22915658764715366,0.11761522379963063,1.0,0.3394648829431438,0.8026013672390331,0.5204329380934265,0.3298009821659344,0.7056670645379073,0.8113569945579657,0.16905140434552196,-0.26923145103407053,1.0,0.10288900152052713,-0.9394097078738759,1.0,0.3705281090289607,0.8615471247149817,1.0,0.17365269461077842,0.4485739435435758,1.0,0.30851063829787234,0.8905629903213286,1.0
ENSG00000177692,DNAJC28,0.004177269890046574,1.0417253052375086,0.6990097475693022,0.0,0.2125268708250978,1.0,0.004849498327759197,1.5953687530735907,0.9984738245389668,0.0,0.9793487145712101,1.0,0.0,2.0765433858076596,1.0,0.0,2.0101252251431374,1.0,0.0,2.773238706587321,1.0,0.0,5.425853867043491,1.0,0.0,5.2782931436044365,1.0
ENSG00000159131,GART,0.1113938637345753,-0.45131470604260926,0.5865779981034893,0.1356232865666828,0.07502334707516223,1.0,0.13093645484949834,0.019019382657143424,1.0,0.18738692168519,0.6008370913174796,1.0,0.19978802331743503,0.7059805156694208,1.0,0.16168271667511405,0.4013159824676129,1.0,0.12350936967632024,0.11788687797476705,1.0,0.34730538922155685,1.7477819619308548,1.0,0.15425531914893617,1.0077642012237193,1.0
ENSG00000159140,SON,1.2782445863542515,-0.476297417208699,0.47631691992028785,1.683599419448476,0.15840475494044393,1.0,1.5809364548494984,0.05067012256616221,1.0,2.2936159214267255,0.6504823185987896,0.7612303172821239,1.6136724960254367,0.07043170080592709,1.0,1.9548910288900154,0.3612820638152253,1.0,1.7291311754684833,0.1654291371525508,1.0,1.7365269461077844,0.08827250784464458,1.0,0.7712765957446808,-0.9369971620467967,1.0
ENSG00000159147,DONSON,0.02088634945023287,-0.7131621969259605,0.5527877920322274,0.009353330108047089,-1.2025106284537461,0.7603905390290724,0.048494983277591976,1.054800371710889,0.6358533509370637,0.074954768674076,1.7607084280958687,0.4280495545901969,0.03073661897191308,0.6615058865288157,1.0,0.0,-1.0602641027482607,1.0,0.0494037478705281,1.3582012073084773,1.0,0.0,2.3554645391520945,1.0,0.0,2.2079038157130397,1.0
ENSG00000205758,CRYZL1,0.14063475296490133,-0.4855216976273611,0.5496192040604754,0.17303660699887113,0.061283290448860495,1.0,0.2230769230769231,0.4917461219994337,0.8581521523369696,0.18738692168519,0.20081662767935926,1.0,0.35347111817700044,1.1696527901991411,0.7139514538696294,0.11758743030917386,-0.40491227413570785,1.0,0.14821124361158428,-0.016341513742306635,1.0,0.17365269461077842,0.7994147303461774,1.0,0.0,-0.3539750718950754,1.0
ENSG00000205726,ITSN1,0.06822874153742738,5.685581495012233,1.0203397767431313e-09,0.0,-3.109401224062265,0.12269103751057917,0.0,-3.0484874367011336,0.14861657077605203,0.0,-2.3425793803161525,0.5426972710250434,0.0,-1.2453847090797021,1.0,0.0,-1.3118028697442252,1.0,0.0,-0.5486893883000405,1.0,0.0,2.10392577215613,1.0,0.0,1.9563650487170752,1.0
ENSG00000241837,ATP5PO,1.3422960580016323,-0.21756669891046915,0.7978199588875641,1.3281728753426865,-0.1522912729660113,1.0,1.6051839464882944,0.16627716323719832,1.0,1.4766089428792972,0.02224080876443113,1.0,1.8903020667726544,0.3897717857446368,1.0,1.587430309173847,0.1265402785020734,1.0,2.2231686541737643,0.6164082919167212,1.0,1.7365269461077844,0.16487020077446046,1.0,1.6968085106382977,0.14352458757574116,1.0
ENSG00000237945,LINC00649,0.004177269890046574,-4.877137932037087,2.406015798348228e-12,0.14497661667472986,0.9952961546044286,0.3954400612061459,0.16488294314381272,1.2327986736888832,0.24297139144567753,0.2923235978288964,2.2138139682082327,0.014535119170835992,0.0,-2.5557248296918527,1.0,0.1322858590978206,0.8084913639734856,1.0,0.17291311754684835,1.2248020818912795,1.0,0.0,0.7935856515439799,1.0,0.0,0.6460249281049246,1.0
ENSG00000273102,AP000569.1,0.0,-0.9582746947624905,1.0,0.0,1.5344549657124604,1.0,0.004849498327759197,3.5953687530735907,0.6291024193711968,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000243927,MRPS6,0.29519373889662454,-0.47623050698690217,0.5228079505326353,0.6407031124012256,1.0731238141596813,0.18423799851710357,0.3103678929765886,-0.20563067394418932,1.0,0.2848281209614888,-0.31720281741535983,1.0,0.38420773714891354,0.15639669349687435,1.0,0.24987328940699444,-0.4638059631892759,1.0,0.4199318568994888,0.2993075182549092,1.0,1.0419161676646707,1.5579574030508376,1.0,0.0,-1.413799231823135,1.0
ENSG00000198743,SLC5A3,0.09746963076775339,-0.3003806715874848,0.7749959571855021,0.07482664086437671,-0.5480071944795131,1.0,0.1939799331103679,1.0460301620831562,0.3075942982545967,0.1424140604807444,0.48365355194714077,1.0,0.09220985691573924,-0.060960137942275505,1.0,0.07349214394323367,-0.3591085845225823,1.0,0.0494037478705281,-0.6236514459812628,1.0,0.17365269461077842,1.4348990066464995,1.0,0.0,0.27829314360443735,1.0
ENSG00000227456,LINC00310,0.0,-1.5432371954836475,0.7749959571855021,0.004676665054023544,2.5344549657124604,0.8201631063782417,0.0,1.0104062523524346,1.0,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.014698428788646732,4.332053320030499,0.9185894802431452,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000214955,AP000317.1,0.0013924232966821912,1.0417253052375095,0.7749959571855021,0.0,1.5344549657124604,1.0,0.0,1.5953687530735907,1.0,0.0,2.301276809458572,1.0,0.0,3.398471480695023,1.0,0.0,3.332053320030499,1.0,0.0,4.095166801474685,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000205670,SMIM11A,0.0,-3.1281996962048035,0.09814770697659515,0.0,-0.6354700357298526,1.0,0.009698996655518394,1.372976331737143,0.917732831670609,0.0299819074696304,3.301276809458572,0.34256054077023085,0.01536830948595654,2.3984714806950223,1.0,0.014698428788646732,2.332053320030499,1.0,0.0,1.9252418000323717,1.0,0.0,4.577856960488543,1.0,0.0,4.430296237049488,1.0
ENSG00000180509,KCNE1,0.07797570461420271,5.874615319402251,1.217675924132158e-10,0.0,-3.2984350484522817,0.10630133101688698,0.0,-3.2375212610911506,0.09978916686228036,0.0,-2.5316132047061695,0.5426972710250434,0.0,-1.434418533469719,1.0,0.0,-1.5008366941342421,1.0,0.0,-0.7377232126900575,1.0,0.0,1.914891947766113,1.0,0.0,1.7673312243270582,1.0
ENSG00000159200,RCAN1,0.0807605512075671,0.8369055133490102,0.23931130055946429,0.06547331075632962,0.15594334245872998,1.0,0.03394648829431438,-0.8140221830641106,0.9691612893199285,0.0074954768674076,-2.206517830740124,0.5426972710250434,0.09220985691573924,0.7795616480505281,1.0,0.0440952863659402,-0.1436801109358985,1.0,0.02470187393526405,-0.41262783872401254,1.0,0.0,1.2242200058738422,1.0,0.15425531914893617,2.092426598293103,1.0
ENSG00000159212,CLIC6,0.0,-1.5432371954836475,0.7749959571855021,0.004676665054023544,2.5344549657124604,0.8201631063782417,0.004849498327759197,2.5953687530735907,0.8338211739870758,0.0,1.7163143087374158,1.0,0.0,2.8135089799738653,1.0,0.0,2.747090819309343,1.0,0.0,3.510204300753527,1.0,0.0,6.162819461209699,1.0,0.0,6.015258737770642,1.0
ENSG00000159216,RUNX1,0.2227877274691506,0.12471466990853974,0.9749078556241471,0.22447992259313013,0.1047706904692145,1.0,0.22792642140468228,0.13048270434418585,1.0,0.1649004910829672,-0.3550703244993496,1.0,0.12294647588765233,-0.6795310313062517,1.0,0.2645717181956412,0.3803084886377197,1.0,0.12350936967632024,-0.5819655431743396,1.0,0.0,-0.5376202569313935,1.0,0.4627659574468085,1.328758210587425,1.0
ENSG00000185917,SETD4,0.047342392087194506,-0.8289916778175259,0.24779855927018155,0.07950330591840025,0.3645299642701474,1.0,0.08729096989966556,0.5213681716298142,0.9311957153595104,0.0674592918066684,0.1474714733795368,1.0,0.10757816640169579,0.8906768404963255,1.0,0.05879371515458693,0.09939256324022372,1.0,0.14821124361158428,1.378959767475275,1.0,0.0,1.1330721178156464,1.0,0.30851063829787234,2.6002212384917995,1.0
ENSG00000159228,CBR1,0.23671196043597253,0.32002646772461274,0.7446105172253754,0.1262699564586357,-0.8079372317346181,0.8201631063782417,0.25217391304347825,0.3064809199502363,0.9984738245389668,0.2023778754200052,-0.041115387988506225,1.0,0.12294647588765233,-0.6747775013356168,1.0,0.2645717181956412,0.3852239790518366,1.0,0.14821124361158428,-0.35014370891796087,1.0,0.0,-0.5329888081997476,1.0,0.30851063829787234,0.913720711308581,1.0
ENSG00000236830,CBR3-AS1,0.023671196043597253,-0.48878941146127186,0.743898954474848,0.004676665054023544,-1.8578624570663003,0.4304642445125636,0.07759197324414716,1.927944092160462,0.07115070844997529,0.0074954768674076,-1.091040613320188,1.0,0.0,-1.0277932740070757,1.0,0.0,-1.0942114346715988,1.0,0.17291311754684835,2.9252418000323717,0.1289156390516904,0.0,2.3215172072287564,1.0,0.0,2.1739564837897016,1.0
ENSG00000159231,CBR3,0.0027848465933643825,-3.8327438126786335,2.2834929520105816e-06,0.018706660216094177,-0.5359343621789376,1.0,0.15033444816053512,3.688478157465073,1.6646819504086905e-07,0.0074954768674076,-1.190576286871102,1.0,0.0768415474297827,1.625881976798094,0.7776665157556648,0.0,-1.191508636026514,1.0,0.0494037478705281,1.2206976835585426,1.0,0.0,2.224220005873842,1.0,0.0,2.0766592824347865,1.0
ENSG00000142197,DOP1B,0.11557113362462187,-0.2524577991669501,0.8043844279216046,0.04676665054023544,-1.46554503428754,0.3954400612061459,0.06789297658862876,-0.9240054060199876,0.8338211739870758,0.1723959679503748,0.5375111559486503,1.0,0.5071542130365658,2.2285464792527097,0.054425944111716085,0.3233654333502281,1.498063271469428,0.48786403879979134,0.0,-2.4439920096333476,1.0,0.0,0.20862315082282334,1.0,0.0,0.06106242738376855,1.0
ENSG00000273199,AP000692.2,0.004177269890046574,-1.1281996962048044,0.621224956665737,0.014029995162070633,1.3645299642701474,0.7603905390290724,0.024247491638795988,2.372976331737143,0.2937502810564241,0.0,-0.28368569126258425,1.0,0.0,0.8135089799738662,1.0,0.0,0.7470908193093431,1.0,0.0,1.5102043007535277,1.0,0.0,4.162819461209699,1.0,0.0,4.015258737770644,1.0
ENSG00000159256,MORC3,0.24367407691938348,0.025423492908407397,1.0,0.21512659248508303,-0.17305102798008232,1.0,0.18913043478260871,-0.3773239009306735,1.0,0.3073145515637116,0.40819201337508404,1.0,0.4149443561208266,0.8570982485215484,0.9439127486495984,0.1322858590978206,-0.772283339784237,1.0,0.29642248722316855,0.381978590591604,1.0,0.34730538922155685,0.8774172423474504,1.0,0.15425531914893617,0.14078961985450222,1.0
ENSG00000228107,AP000692.1,0.006962116483410956,-1.9582746947624923,0.04111517298222992,0.004676665054023544,-1.2728999563451442,0.8334540407712355,0.03879598662207358,1.372976331737143,0.5204329380934265,0.0524683380718532,1.8418451908212754,0.4716632635967814,0.0768415474297827,2.398471480695022,0.4824544856068167,0.0,-0.5259276750970727,1.0,0.02470187393526405,1.28781187941708,1.0,0.0,2.8898009668032825,1.0,0.15425531914893617,3.792866316434196,1.0
ENSG00000159259,CHAF1B,0.004177269890046574,-1.280202789649855,0.4732824738611444,0.009353330108047089,0.6599858477963183,1.0,0.03394648829431438,3.0104062523524355,0.03960098692153384,0.0,-0.3991629086825199,1.0,0.0,0.6980317625539305,1.0,0.0,0.6316136018894065,1.0,0.0,1.394727083333592,1.0,0.0,4.047342243789762,1.0,0.0,3.899781520350708,1.0
